Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-01-03 00:00:00-05:00,45.109329393557005,45.446956727818055,45.09909991798742,45.39580154418945,1168000,0.0,0.0,0.0
2005-01-04 00:00:00-05:00,45.38559200030126,45.40093817184028,44.92007064819336,44.92007064819336,1935400,0.0,0.0,0.0
2005-01-05 00:00:00-05:00,45.012142956781155,45.298619081229916,44.986567310079984,45.16049575805664,1094100,0.0,0.0,0.0
2005-01-06 00:00:00-05:00,45.165594102457085,45.29348399268846,45.129785089307894,45.19116973876953,1057400,0.0,0.0,0.0
2005-01-07 00:00:00-05:00,45.406088648168726,45.46236058760953,45.19634707336301,45.29354476928711,738700,0.0,0.0,0.0
2005-01-10 00:00:00-05:00,45.34465326224071,45.38557897652882,45.25768904654667,45.365116119384766,379400,0.0,0.0,0.0
2005-01-11 00:00:00-05:00,45.47766462824628,45.67205593706495,45.3958131911281,45.63113021850586,844100,0.0,0.0,0.0
2005-01-12 00:00:00-05:00,45.462308411552975,45.753897261780466,45.42649939145102,45.692508697509766,722000,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,45.91252105634204,46.13249206542969,45.90229157115159,46.13249206542969,1876700,0.0,0.0,0.0
2005-01-14 00:00:00-05:00,45.989257036860145,46.24503710502634,45.9432145950853,46.127376556396484,1043800,0.0,0.0,0.0
2005-01-18 00:00:00-05:00,45.93805964035349,46.29103315648422,45.902250619792675,46.28080368041992,1251600,0.0,0.0,0.0
2005-01-19 00:00:00-05:00,46.449638839085196,46.47009779981671,46.17850882324056,46.4138298034668,655800,0.0,0.0,0.0
2005-01-20 00:00:00-05:00,46.255241823396005,46.562176960270094,46.21943278914223,46.50590896606445,1064200,0.0,0.0,0.0
2005-01-21 00:00:00-05:00,46.34733403247106,46.577538368311394,46.306408296824834,46.55707550048828,606300,0.0,0.0,0.0
2005-01-24 00:00:00-05:00,46.59796750152227,46.80770883526443,46.55192900556353,46.756553649902344,561400,0.0,0.0,0.0
2005-01-25 00:00:00-05:00,46.73609485942198,46.756557715924394,46.301269891695505,46.31661605834961,1942200,0.0,0.0,0.0
2005-01-26 00:00:00-05:00,46.4752245014571,46.511033544788184,46.36268067873282,46.40360641479492,709800,0.0,0.0,0.0
2005-01-27 00:00:00-05:00,46.306382678653,46.39846358146844,46.21430177583756,46.31661605834961,463900,0.0,0.0,0.0
2005-01-28 00:00:00-05:00,46.66450890016635,46.858900316268816,46.63892933622683,46.78216552734375,1128000,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,46.72079255605718,46.93564689670984,46.70032968034343,46.915184020996094,1313900,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,46.95368230179786,46.98449055015612,46.753420852207654,46.84071350097656,948200,0.345,0.0,0.0
2005-02-02 00:00:00-05:00,46.830423520313325,46.963932408068764,46.77393914155638,46.94852828979492,760300,0.0,0.0,0.0
2005-02-03 00:00:00-05:00,46.758564850955686,46.95369425391042,46.758564850955686,46.922882080078125,505800,0.0,0.0,0.0
2005-02-04 00:00:00-05:00,47.482541653652106,47.723883194094384,47.47740564366055,47.57497024536133,3483900,0.0,0.0,0.0
2005-02-07 00:00:00-05:00,47.62120426080502,47.970378664256636,47.600664129116154,47.929298400878906,1064600,0.0,0.0,0.0
