Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-01-03 00:00:00-05:00,34.24273906944871,34.41356904981687,33.627752443447655,33.738792419433594,100970900,0.0,0.0,0.0
2005-01-04 00:00:00-05:00,33.88399989814731,33.94379316809893,32.92735645359034,33.123809814453125,136623200,0.0,0.0,0.0
2005-01-05 00:00:00-05:00,33.03838414747896,33.27754410503453,32.859014179312275,32.91880416870117,127925500,0.0,0.0,0.0
2005-01-06 00:00:00-05:00,32.99567104275845,33.06400104945838,32.747967844563696,32.756507873535156,102934600,0.0,0.0,0.0
2005-01-07 00:00:00-05:00,32.93590382785332,33.20068726698943,32.63695047428745,32.92736053466797,123104000,0.0,0.0,0.0
2005-01-10 00:00:00-05:00,32.833404970601165,33.20068839052067,32.79069827816416,32.9102783203125,88764200,0.0,0.0,0.0
2005-01-11 00:00:00-05:00,32.77359452874094,32.88463446653909,32.51735127546881,32.67963790893555,106398800,0.0,0.0,0.0
2005-01-12 00:00:00-05:00,32.8248643376091,32.97006774091275,32.466120959385975,32.95298767089844,127754900,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,32.952977276381596,33.18359399025912,32.46611071844381,32.51736068725586,101982400,0.0,0.0,0.0
2005-01-14 00:00:00-05:00,32.628391091631634,32.9017176618776,32.61984780351222,32.82484436035156,93460900,0.0,0.0,0.0
2005-01-18 00:00:00-05:00,32.69672897372649,33.132345539978004,32.645482265916094,33.07255554199219,91760400,0.0,0.0,0.0
2005-01-19 00:00:00-05:00,33.081102849852286,33.09818617564997,32.50882609803044,32.525909423828125,104981000,0.0,0.0,0.0
2005-01-20 00:00:00-05:00,32.15861700937815,32.29528031896522,31.876747100555257,31.90237045288086,120963900,0.0,0.0,0.0
2005-01-21 00:00:00-05:00,32.013432186929656,32.073222221901126,31.594901942129386,31.646148681640625,138569200,0.0,0.0,0.0
2005-01-24 00:00:00-05:00,31.705927317477794,31.774260623341828,31.142190577344966,31.201980590820312,137499000,0.0,0.0,0.0
2005-01-25 00:00:00-05:00,31.406978130248312,31.680304844741414,31.31302146120791,31.355728149414062,119171300,0.0,0.0,0.0
2005-01-26 00:00:00-05:00,31.569264058614596,31.851134058680923,31.449684031305743,31.73155403137207,107465800,0.0,0.0,0.0
2005-01-27 00:00:00-05:00,31.68030464652292,31.834051329752253,31.49239130961786,31.688844680786133,103654700,0.0,0.0,0.0
2005-01-28 00:00:00-05:00,31.79134375933589,31.834050446089364,31.27885374336022,31.535097122192383,111648600,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,31.91092078334846,32.056124156311604,31.825504159566286,31.945087432861328,89139900,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,32.02196879867849,32.15863217270461,31.91946882442502,32.04759216308594,76610300,0.0,0.0,0.0
2005-02-02 00:00:00-05:00,32.1500626049031,32.22693589361381,31.86819605183661,32.09881591796875,100160500,0.0,0.0,0.0
2005-02-03 00:00:00-05:00,31.928007398852525,31.9536307594726,31.603430711648944,31.73155403137207,90157900,0.0,0.0,0.0
2005-02-04 00:00:00-05:00,31.731562178415423,32.30383910127107,31.731562178415423,32.244049072265625,99302000,0.0,0.0,0.0
