Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2005-01-03 00:00:00-05:00,82.70437779650398,82.84045261126303,81.57498538298265,81.84712982177734,55748000,0.0,0.0,0.0
2005-01-04 00:00:00-05:00,81.9559748513357,82.01040477084267,80.58165312348278,80.84699249267578,69167600,0.0,0.0,0.0
2005-01-05 00:00:00-05:00,80.78576707603409,81.13275136546507,80.28230323794446,80.28910827636719,65667300,0.0,0.0,0.0
2005-01-06 00:00:00-05:00,80.58168980977341,81.06474388619073,80.45922503048978,80.69734954833984,47814700,0.0,0.0,0.0
2005-01-07 00:00:00-05:00,80.94225422535149,81.1191488945451,80.37075036746579,80.5816650390625,55847700,0.0,0.0,0.0
2005-01-10 00:00:00-05:00,80.51357711778813,81.27558007789972,80.51357711778813,80.96261596679688,56563300,0.0,0.0,0.0
2005-01-11 00:00:00-05:00,80.71774951116274,80.78578433775688,80.27551535221393,80.40478515625,63099700,0.0,0.0,0.0
2005-01-12 00:00:00-05:00,80.55446052124678,80.85381478017392,79.95574162194399,80.67012023925781,72720500,0.0,0.0,0.0
2005-01-13 00:00:00-05:00,80.71773661893926,80.77897158660073,79.94212830005198,80.02377319335938,55537500,0.0,0.0,0.0
2005-01-14 00:00:00-05:00,80.26186981218038,80.64286880071901,80.11899519147839,80.44556427001953,42032500,0.0,0.0,0.0
2005-01-18 00:00:00-05:00,80.31630963393,81.38447209352259,80.24826964267542,81.28241729736328,57391700,0.0,0.0,0.0
2005-01-19 00:00:00-05:00,81.25520170766775,81.31643147045405,80.42516365174775,80.43196868896484,54378900,0.0,0.0,0.0
2005-01-20 00:00:00-05:00,80.20743219283945,80.41834158540526,79.79921828853858,79.94209289550781,72049300,0.0,0.0,0.0
2005-01-21 00:00:00-05:00,80.13940331406769,80.28227793156778,79.363795281512,79.45223999023438,63160400,0.0,0.0,0.0
2005-01-24 00:00:00-05:00,79.66318834241746,79.83327799745624,79.1733344961142,79.2957992553711,58441900,0.0,0.0,0.0
2005-01-25 00:00:00-05:00,79.54072456597527,79.92172371207452,79.41145477395271,79.52030944824219,68245000,0.0,0.0,0.0
2005-01-26 00:00:00-05:00,79.81966025536329,80.01015980781409,79.62916070291247,79.75843048095703,57195100,0.0,0.0,0.0
2005-01-27 00:00:00-05:00,79.73120091439917,80.11219994951853,79.58832627622941,79.89448547363281,55878800,0.0,0.0,0.0
2005-01-28 00:00:00-05:00,79.93530531576059,79.97613034861091,79.33659180475551,79.89448547363281,60738900,0.0,0.0,0.0
2005-01-31 00:00:00-05:00,80.24827921152357,80.45238882818032,80.08499463263207,80.39115905761719,52532700,0.0,0.0,0.0
2005-02-01 00:00:00-05:00,80.45238914055717,81.01708791687334,80.35033433183254,80.90142822265625,49841200,0.0,0.0,0.0
2005-02-02 00:00:00-05:00,81.00349524745457,81.3640844838083,80.89464056795359,81.14636993408203,52468900,0.0,0.0,0.0
2005-02-03 00:00:00-05:00,81.00350541312147,81.07154543591324,80.6701311024867,80.93547058105469,48837100,0.0,0.0,0.0
2005-02-04 00:00:00-05:00,80.96267142896214,81.93558441090552,80.94906654121199,81.79951477050781,50024600,0.0,0.0,0.0
2005-02-07 00:00:00-05:00,81.81311568664391,81.99681021133578,81.61581108413854,81.6906509399414,45412000,0.0,0.0,0.0
2005-02-08 00:00:00-05:00,81.75868896469306,82.08526336562106,81.69065414512757,81.78590393066406,39263500,0.0,0.0,0.0
2005-02-09 00:00:00-05:00,81.92878245567519,81.97640735067952,81.13276412886394,81.173583984375,55279400,0.0,0.0,0.0
2005-02-10 00:00:00-05:00,81.41170075312971,81.6566250381202,81.13955631447831,81.46612548828125,45858600,0.0,0.0,0.0
2005-02-11 00:00:00-05:00,81.4389096246955,82.35059270548668,81.27562503959982,82.1668930053711,53133000,0.0,0.0,0.0
2005-02-14 00:00:00-05:00,82.11246452289264,82.2281242157761,81.96958986861485,82.10565948486328,32432100,0.0,0.0,0.0
2005-02-15 00:00:00-05:00,82.18730510825091,82.61592907493937,82.10566022333366,82.41181945800781,43852700,0.0,0.0,0.0
2005-02-16 00:00:00-05:00,82.27574041028339,82.63632952690585,82.09884577526617,82.46623992919922,55523000,0.0,0.0,0.0
2005-02-17 00:00:00-05:00,82.47987335394447,82.54790817414333,81.79270973127072,81.79951477050781,58124000,0.0,0.0,0.0
2005-02-18 00:00:00-05:00,81.80627804467386,81.96956776901563,81.57495872127231,81.90833282470703,47723300,0.0,0.0,0.0
2005-02-22 00:00:00-05:00,81.57497398627964,81.9627780703975,80.67690109723183,80.69050598144531,80697600,0.0,0.0,0.0
2005-02-23 00:00:00-05:00,80.91502238365108,81.35045133182264,80.70411294677118,81.26880645751953,68292600,0.0,0.0,0.0
2005-02-24 00:00:00-05:00,81.125946428771,81.86073485764382,80.94905695534578,81.80630493164062,68563600,0.0,0.0,0.0
2005-02-25 00:00:00-05:00,81.82671033859867,82.77921322817362,81.76548056826813,82.61592864990234,60899900,0.0,0.0,0.0
2005-02-28 00:00:00-05:00,82.42539867520124,82.52745344545905,81.67020064230314,82.07160949707031,69381300,0.0,0.0,0.0
2005-03-01 00:00:00-05:00,82.20089373107756,82.67714248873253,82.17367877482268,82.47984313964844,47294400,0.0,0.0,0.0
2005-03-02 00:00:00-05:00,82.16007403119062,82.95609203778572,82.0852341990435,82.43901824951172,64226500,0.0,0.0,0.0
2005-03-03 00:00:00-05:00,82.7724123605924,82.93569693685104,82.11926367411162,82.47305297851562,61230800,0.0,0.0,0.0
2005-03-04 00:00:00-05:00,83.03776793873787,83.56844680812132,82.86087325203536,83.50041198730469,56168500,0.0,0.0,0.0
2005-03-07 00:00:00-05:00,83.45278450280351,83.85419356666642,83.27588982159283,83.54122924804688,43442400,0.0,0.0,0.0
2005-03-08 00:00:00-05:00,83.45958327373408,83.6841028442118,83.07858414132866,83.22826385498047,44362000,0.0,0.0,0.0
2005-03-09 00:00:00-05:00,82.98329863547997,83.20101307323594,82.29613533258201,82.30294036865234,73263600,0.0,0.0,0.0
2005-03-10 00:00:00-05:00,82.45941834772172,82.6635279003074,81.91513485869584,82.48663330078125,65149000,0.0,0.0,0.0
2005-03-11 00:00:00-05:00,82.53426119585188,82.81321058189442,81.75185332728168,81.90833282470703,57976500,0.0,0.0,0.0
2005-03-14 00:00:00-05:00,82.05801293026116,82.43221206221068,81.83349345109143,82.4186019897461,36336400,0.0,0.0,0.0
2005-03-15 00:00:00-05:00,82.6091008683451,82.63631582235149,81.69742326737861,81.73824310302734,62438500,0.0,0.0,0.0
2005-03-16 00:00:00-05:00,81.43893853311484,81.75190811916795,80.8946546593501,81.0443344116211,74874200,0.0,0.0,0.0
2005-03-17 00:00:00-05:00,81.1735681956758,81.46612254829161,80.94905384330995,81.20758819580078,62584200,0.0,0.0,0.0
2005-03-18 00:00:00-05:00,81.35580381098475,81.64267551326495,80.7000948295821,80.96647644042969,60232000,0.467,0.0,0.0
2005-03-21 00:00:00-05:00,81.0825732132852,81.13038515351151,80.43369613719801,80.66592407226562,61244300,0.0,0.0,0.0
2005-03-22 00:00:00-05:00,80.85036201082839,81.23285761179932,79.84630584716797,79.84630584716797,92472400,0.0,0.0,0.0
2005-03-23 00:00:00-05:00,79.88043531004844,80.40637184771248,79.7438312595726,79.91458892822266,70817300,0.0,0.0,0.0
2005-03-24 00:00:00-05:00,80.22880067524585,80.5908061814076,79.95558730099363,80.0102310180664,51932500,0.0,0.0,0.0
2005-03-28 00:00:00-05:00,80.20150712573304,80.55668620096333,80.12637329101562,80.12637329101562,46765500,0.0,0.0,0.0
2005-03-29 00:00:00-05:00,80.010254386428,80.52935942800957,79.40235718700364,79.5936050415039,71160300,0.0,0.0,0.0
2005-03-30 00:00:00-05:00,79.76435195980505,80.73425463932206,79.75752019132607,80.72059631347656,62002100,0.0,0.0,0.0
2005-03-31 00:00:00-05:00,80.72741187680585,80.91182789981914,80.50884222936605,80.5703125,64575400,0.0,0.0,0.0
2005-04-01 00:00:00-05:00,81.02794792449396,81.27383944758014,79.85313923888556,80.20831298828125,95255300,0.0,0.0,0.0
2005-04-04 00:00:00-04:00,80.16050126009175,80.50201668631534,79.73702025557422,80.34491729736328,71581200,0.0,0.0,0.0
2005-04-05 00:00:00-04:00,80.44737944818493,80.85719695044521,80.37224563147412,80.72742462158203,46853900,0.0,0.0,0.0
2005-04-06 00:00:00-04:00,80.90499063385805,81.2465060104655,80.72057462337891,81.0074462890625,53268200,0.0,0.0,0.0
2005-04-07 00:00:00-04:00,80.87769128038437,81.45826650251624,80.81621578967439,81.4446029663086,46734600,0.0,0.0,0.0
2005-04-08 00:00:00-04:00,81.39680895702303,81.42413082434965,80.59766387939453,80.59766387939453,63772900,0.0,0.0,0.0
2005-04-11 00:00:00-04:00,80.79573560500701,80.88452775679704,80.4815419781582,80.65912628173828,44945000,0.0,0.0,0.0
2005-04-12 00:00:00-04:00,80.52249898889244,81.3216437582848,79.96241395250917,81.07575225830078,86144800,0.0,0.0,0.0
2005-04-13 00:00:00-04:00,80.98013722774691,81.14406838641814,80.00340288788979,80.11952209472656,65949000,0.0,0.0,0.0
2005-04-14 00:00:00-04:00,80.18781401825625,80.25611605352637,79.07447052001953,79.07447052001953,96119800,0.0,0.0,0.0
2005-04-15 00:00:00-04:00,79.05397286989829,79.36816637098062,77.93380292304448,77.96795654296875,128677300,0.0,0.0,0.0
2005-04-18 00:00:00-04:00,77.94747380249346,78.5212171513025,77.83818637732341,78.20702362060547,100035200,0.0,0.0,0.0
2005-04-19 00:00:00-04:00,78.61687772834807,78.91058130665661,78.43246162620721,78.82862091064453,64930100,0.0,0.0,0.0
2005-04-20 00:00:00-04:00,78.80812033563323,78.97887809740224,77.55817747993021,77.72893524169922,107735900,0.0,0.0,0.0
2005-04-21 00:00:00-04:00,78.40509737448525,79.37499975117116,78.12505227652208,79.23839569091797,86952200,0.0,0.0,0.0
2005-04-22 00:00:00-04:00,79.0540413165931,79.57314656445202,78.04998447037049,78.93792724609375,88845800,0.0,0.0,0.0
2005-04-25 00:00:00-04:00,79.13594492122617,79.57308419433188,79.04032103092874,79.45697021484375,52284100,0.0,0.0,0.0
2005-04-26 00:00:00-04:00,79.20423968099752,79.75749288277744,78.65098647921758,78.68513488769531,72626000,0.0,0.0,0.0
2005-04-27 00:00:00-04:00,78.452935744099,79.27940257258686,78.16606399426604,78.9925308227539,84131900,0.0,0.0,0.0
2005-04-28 00:00:00-04:00,78.73297147348354,79.01301665065864,78.00212860107422,78.00212860107422,72481500,0.0,0.0,0.0
2005-04-29 00:00:00-04:00,78.59636034296531,79.1427871118728,77.84502744405141,79.06082153320312,103993800,0.0,0.0,0.0
2005-05-02 00:00:00-04:00,79.27940504617636,79.5116382874151,78.90373592554585,79.50480651855469,56026400,0.0,0.0,0.0
2005-05-03 00:00:00-04:00,79.27942802797112,79.81219150904082,79.0198780582771,79.64143371582031,86000300,0.0,0.0,0.0
2005-05-04 00:00:00-04:00,79.67552091565844,80.42685353705222,79.42279771644264,80.25609588623047,81055700,0.0,0.0,0.0
2005-05-05 00:00:00-04:00,80.37224904271005,80.59765050240921,79.73703006335674,80.22881317138672,96906700,0.0,0.0,0.0
2005-05-06 00:00:00-04:00,80.54980743476945,80.59078760757346,79.95556887355893,79.97605895996094,67415400,0.0,0.0,0.0
2005-05-09 00:00:00-04:00,80.05800611990125,80.65224454455988,79.94872394716603,80.47465515136719,43750500,0.0,0.0,0.0
2005-05-10 00:00:00-04:00,80.16053886632264,80.25616281363698,79.4979977948488,79.64143371582031,74613500,0.0,0.0,0.0
2005-05-11 00:00:00-04:00,79.86678386870705,80.18780914719808,79.12910942593332,80.07852172851562,91647400,0.0,0.0,0.0
2005-05-12 00:00:00-04:00,80.13317999305578,80.31759603169063,79.19742584228516,79.19742584228516,95086800,0.0,0.0,0.0
2005-05-13 00:00:00-04:00,79.43650344932344,79.65507315005144,78.41195700007738,79.04034423828125,85267000,0.0,0.0,0.0
2005-05-16 00:00:00-04:00,79.02666182571146,79.80531652427264,78.99934517936849,79.77799987792969,49207000,0.0,0.0,0.0
2005-05-17 00:00:00-04:00,79.51163084172454,80.39273613103467,79.34087311399412,80.31077575683594,61071800,0.0,0.0,0.0
2005-05-18 00:00:00-04:00,80.65911281389049,81.33531712615931,80.60447430481896,81.13723754882812,77944900,0.0,0.0,0.0
